filename,region_shape_attributes,region_attributes
iii2.jpg,"{'name': 'circle', 'cx': 591, 'cy': 942, 'r': 17}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
iii2.jpg,"{'name': 'circle', 'cx': 329, 'cy': 860, 'r': 15}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
iii2.jpg,"{'name': 'circle', 'cx': 500, 'cy': 756, 'r': 16}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
iii2.jpg,"{'name': 'circle', 'cx': 696, 'cy': 891, 'r': 21}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
iii3.jpg,"{'name': 'circle', 'cx': 690, 'cy': 1011, 'r': 20}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
iii3.jpg,"{'name': 'circle', 'cx': 641, 'cy': 903, 'r': 42}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
iii3.jpg,"{'name': 'circle', 'cx': 588, 'cy': 1113, 'r': 27}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
jjj1.jpg,"{'name': 'circle', 'cx': 611, 'cy': 895, 'r': 24}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
jjj1.jpg,"{'name': 'polyline', 'all_points_x': [691, 762, 849, 853, 804, 756, 696, 671, 689], 'all_points_y': [718, 736, 729, 749, 764, 769, 762, 736, 720]}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '1'}"
jjj1.jpg,"{'name': 'polyline', 'all_points_x': [347, 402, 444, 493, 495, 427, 375, 329, 347], 'all_points_y': [773, 765, 764, 742, 771, 798, 811, 811, 771]}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '1'}"
jjj2.jpg,"{'name': 'circle', 'cx': 772, 'cy': 1094, 'r': 25}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
jjj3.jpg,"{'name': 'circle', 'cx': 396, 'cy': 924, 'r': 21}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
kkk1.jpg,"{'name': 'circle', 'cx': 1016, 'cy': 1009, 'r': 14}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
kkk1.jpg,"{'name': 'circle', 'cx': 955, 'cy': 934, 'r': 14}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
kkk1.jpg,"{'name': 'circle', 'cx': 1192, 'cy': 884, 'r': 18}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
kkk1.jpg,"{'name': 'circle', 'cx': 1319, 'cy': 615, 'r': 13}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
kkk1.jpg,"{'name': 'circle', 'cx': 1155, 'cy': 565, 'r': 14}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
kkk1.jpg,"{'name': 'circle', 'cx': 972, 'cy': 583, 'r': 14}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
kkk2.jpg,"{'name': 'circle', 'cx': 265, 'cy': 759, 'r': 18}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
kkk2.jpg,"{'name': 'circle', 'cx': 541, 'cy': 759, 'r': 17}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll1.jpg,"{'name': 'circle', 'cx': 779, 'cy': 524, 'r': 16}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll1.jpg,"{'name': 'circle', 'cx': 602, 'cy': 949, 'r': 22}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll1.jpg,"{'name': 'circle', 'cx': 881, 'cy': 1004, 'r': 19}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll1.jpg,"{'name': 'circle', 'cx': 257, 'cy': 970, 'r': 21}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll1.jpg,"{'name': 'circle', 'cx': 301, 'cy': 881, 'r': 21}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll1.jpg,"{'name': 'polyline', 'all_points_x': [349, 398, 432, 458, 474, 499, 499, 471, 427, 381, 352, 347], 'all_points_y': [858, 844, 818, 784, 758, 747, 793, 830, 864, 887, 892, 857]}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '1'}"
lll1.jpg,"{'name': 'polyline', 'all_points_x': [634, 665, 736, 777, 750, 699, 651, 616, 614, 641], 'all_points_y': [791, 818, 841, 841, 876, 894, 853, 812, 766, 798]}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': '1'}"
lll2.jpg,"{'name': 'circle', 'cx': 553, 'cy': 1069, 'r': 22}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll2.jpg,"{'name': 'circle', 'cx': 200, 'cy': 940, 'r': 16}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll2.jpg,"{'name': 'circle', 'cx': 420, 'cy': 611, 'r': 23}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll2.jpg,"{'name': 'circle', 'cx': 644, 'cy': 978, 'r': 17}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll2.jpg,"{'name': 'circle', 'cx': 556, 'cy': 965, 'r': 23}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll2.jpg,"{'name': 'circle', 'cx': 285, 'cy': 880, 'r': 28}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll3.jpg,"{'name': 'circle', 'cx': 786, 'cy': 989, 'r': 22}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
lll3.jpg,"{'name': 'circle', 'cx': 535, 'cy': 1039, 'r': 13}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
mmm1.jpg,"{'name': 'circle', 'cx': 660, 'cy': 707, 'r': 58.648}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '1', 'Tear Trough': ''}"
mmm1.jpg,"{'name': 'circle', 'cx': 821, 'cy': 894, 'r': 85}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '1', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
mmm1.jpg,"{'name': 'circle', 'cx': 329, 'cy': 938, 'r': 86}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '1', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
mmm1.jpg,"{'name': 'circle', 'cx': 522, 'cy': 481, 'r': 33.065}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
mmm2.jpg,"{'name': 'circle', 'cx': 571, 'cy': 975, 'r': 15}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
mmm2.jpg,"{'name': 'circle', 'cx': 469, 'cy': 913, 'r': 73}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
mmm3.jpg,"{'name': 'circle', 'cx': 680, 'cy': 363, 'r': 126}","{'Wrinkels': '', 'Melasma': '1', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
mmm3.jpg,"{'name': 'circle', 'cx': 674, 'cy': 851, 'r': 16}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
nnn1.jpg,"{'name': 'circle', 'cx': 278, 'cy': 773, 'r': 17}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
nnn2.jpg,"{'name': 'circle', 'cx': 547, 'cy': 779, 'r': 55}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
nnn2.jpg,"{'name': 'circle', 'cx': 707, 'cy': 769, 'r': 17}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
nnn3.jpg,"{'name': 'circle', 'cx': 336, 'cy': 789, 'r': 22}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': ''}"
ooo1.jpg,"{'name': 'circle', 'cx': 888, 'cy': 947, 'r': 56}","{'Wrinkels': '', 'Melasma': '1', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ooo1.jpg,"{'name': 'circle', 'cx': 260, 'cy': 956, 'r': 59}","{'Wrinkels': '', 'Melasma': '1', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ooo2.jpg,"{'name': 'circle', 'cx': 529, 'cy': 816, 'r': 48}","{'Wrinkels': '1', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ooo2.jpg,"{'name': 'circle', 'cx': 513, 'cy': 951, 'r': 41}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ooo3.jpg,"{'name': 'circle', 'cx': 635, 'cy': 1102, 'r': 182}","{'Wrinkels': '', 'Melasma': '1', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ooo3.jpg,"{'name': 'circle', 'cx': 867, 'cy': 1018, 'r': 24}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ppp1.jpg,"{'name': 'circle', 'cx': 287, 'cy': 867, 'r': 44}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ppp1.jpg,"{'name': 'circle', 'cx': 538, 'cy': 658, 'r': 33}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ppp2.jpg,"{'name': 'circle', 'cx': 565, 'cy': 962, 'r': 36}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ppp3.jpg,"{'name': 'circle', 'cx': 763, 'cy': 970, 'r': 35}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ppp3.jpg,"{'name': 'circle', 'cx': 867, 'cy': 1000, 'r': 39}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ppp3.jpg,"{'name': 'circle', 'cx': 823, 'cy': 1062, 'r': 45}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ppp3.jpg,"{'name': 'circle', 'cx': 834, 'cy': 814, 'r': 25}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
qqq1.jpg,"{'name': 'circle', 'cx': 335, 'cy': 964, 'r': 77}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
qqq1.jpg,"{'name': 'circle', 'cx': 356, 'cy': 1078, 'r': 45}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
qqq1.jpg,"{'name': 'circle', 'cx': 391, 'cy': 1151, 'r': 35.722}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
qqq2.jpg,"{'name': 'circle', 'cx': 644, 'cy': 1000, 'r': 131}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
qqq3.jpg,"{'name': 'circle', 'cx': 713, 'cy': 1080, 'r': 111}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
qqq3.jpg,"{'name': 'circle', 'cx': 690, 'cy': 1232, 'r': 96}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
qqq3.jpg,"{'name': 'circle', 'cx': 501, 'cy': 1136, 'r': 98}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
rrr1.jpg,"{'name': 'circle', 'cx': 707, 'cy': 873, 'r': 14}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
rrr1.jpg,"{'name': 'circle', 'cx': 640, 'cy': 816, 'r': 23}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
rrr2.jpg,"{'name': 'circle', 'cx': 789, 'cy': 1120, 'r': 24}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
rrr2.jpg,"{'name': 'circle', 'cx': 876, 'cy': 1045, 'r': 25}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
rrr3.jpg,"{'name': 'circle', 'cx': 491, 'cy': 973, 'r': 30}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
rrr3.jpg,"{'name': 'circle', 'cx': 393, 'cy': 1035, 'r': 23}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss1.jpg,"{'name': 'circle', 'cx': 832, 'cy': 908, 'r': 30}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss1.jpg,"{'name': 'circle', 'cx': 814, 'cy': 956, 'r': 35}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss1.jpg,"{'name': 'circle', 'cx': 370, 'cy': 814, 'r': 16}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss1.jpg,"{'name': 'circle', 'cx': 811, 'cy': 811, 'r': 18}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss1.jpg,"{'name': 'circle', 'cx': 869, 'cy': 781, 'r': 18}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss1.jpg,"{'name': 'circle', 'cx': 706, 'cy': 789, 'r': 24}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss2.jpg,"{'name': 'circle', 'cx': 620, 'cy': 1195, 'r': 58}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss2.jpg,"{'name': 'circle', 'cx': 378, 'cy': 1164, 'r': 27}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': ''}"
sss2.jpg,"{'name': 'circle', 'cx': 447, 'cy': 1062, 'r': 33}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '1', 'Dark Circles ': '', 'Tear Trough': ''}"
sss2.jpg,"{'name': 'circle', 'cx': 558, 'cy': 925, 'r': 31}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss2.jpg,"{'name': 'circle', 'cx': 545, 'cy': 1062, 'r': 49}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss3.jpg,"{'name': 'circle', 'cx': 487, 'cy': 911, 'r': 70}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss3.jpg,"{'name': 'circle', 'cx': 636, 'cy': 975, 'r': 53}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss3.jpg,"{'name': 'circle', 'cx': 645, 'cy': 1080, 'r': 34}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss3.jpg,"{'name': 'circle', 'cx': 765, 'cy': 1082, 'r': 41}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
sss3.jpg,"{'name': 'circle', 'cx': 711, 'cy': 1025, 'r': 31}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '1', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ttt1.jpg,"{'name': 'circle', 'cx': 704, 'cy': 1113, 'r': 21}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ttt1.jpg,"{'name': 'circle', 'cx': 689, 'cy': 1044, 'r': 17}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '1', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ttt1.jpg,"{'name': 'circle', 'cx': 635, 'cy': 851, 'r': 24}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '1', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ttt1.jpg,"{'name': 'circle', 'cx': 565, 'cy': 923, 'r': 69.306}","{'Wrinkels': '', 'Melasma': '1', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '', 'Tear Trough': ''}"
ttt1.jpg,"{'name': 'circle', 'cx': 807, 'cy': 778, 'r': 60}","{'Wrinkels': '', 'Melasma': '', 'Frackels': '', 'Acne scars ': '', 'Uneven Skin tone ': '', 'Mole and Tags': '', 'Acne': '', 'Dark Circles ': '1', 'Tear Trough': ''}"
